card_number,variant,category,color,cost,life,power,counter,attribute,types,effect,trigger,artist,block,standard,extra
OP09-093,,Character,Black,10,,12000,,Special,The Four Emperors/Blackbeard Pirates,"[Blocker] [Activate: Main] [Once Per Turn] If your Leader has the {Blackbeard Pirates} type and this Character was played on this turn, negate the effect of up to 1 of your opponent's Leader during this turn. Then, negate the effect of up to 1 of your opponent's Characters and that Character cannot attack until the end of your opponent's next turn.",,ASAKI KURODA,3,legal,legal
OP09-093p1,Alternate Art,Character,Black,10,,12000,,Special,The Four Emperors/Blackbeard Pirates,"[Blocker] [Activate: Main] [Once Per Turn] If your Leader has the {Blackbeard Pirates} type and this Character was played on this turn, negate the effect of up to 1 of your opponent's Leader during this turn. Then, negate the effect of up to 1 of your opponent's Characters and that Character cannot attack until the end of your opponent's next turn.",,tatsuya,3,legal,legal
OP09-093p2,Manga Art,Character,Black,10,,12000,,Special,The Four Emperors/Blackbeard Pirates,"[Blocker] [Activate: Main] [Once Per Turn] If your Leader has the {Blackbeard Pirates} type and this Character was played on this turn, negate the effect of up to 1 of your opponent's Leader during this turn. Then, negate the effect of up to 1 of your opponent's Characters and that Character cannot attack until the end of your opponent's next turn.",,,,legal,legal
OP09-093p3,Special Card,Character,Black,10,,12000,,Special,The Four Emperors/Blackbeard Pirates,"[Blocker] [Activate: Main] [Once Per Turn] If your Leader has the {Blackbeard Pirates} type and this Character was played on this turn, negate the effect of up to 1 of your opponent's Leader during this turn. Then, negate the effect of up to 1 of your opponent's Characters and that Character cannot attack until the end of your opponent's next turn.",,,3,legal,legal
OP09-094,,Character,Black,3,,5000,1000,Slash,Peachbeard Pirates/Blackbeard Pirates Allies,,,nukadokomogera,3,legal,legal
OP09-095,,Character,Black,1,,1000,1000,Strike,Blackbeard Pirates,"[Activate: Main] You may rest 1 of your DON!! cards and this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Blackbeard Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,Suzume Muraichi,3,legal,legal
OP09-096,,Event,Black,1,,,,,Blackbeard Pirates,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 {Blackbeard Pirates} type card other than [My Era...Begins!!] and add it to your hand. Then, trash the rest. [Trigger] Activate this card's [Main] effect.",,,3,legal,legal
OP09-097,,Event,Black,2,,,,,Blackbeard Pirates,[Counter] Negate the effect of up to 1 of your opponent's Leader or Character cards and give that card −4000 power during this turn. [Trigger] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.,,,3,legal,legal
OP09-098,,Event,Black,4,,,,,Blackbeard Pirates,"[Main] If your Leader has the {Blackbeard Pirates} type, negate the effect of up to 1 of your opponent's Characters during this turn. Then, if that Character has a cost of 4 or less, K.O. it. [Trigger] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.",,,3,legal,legal
OP09-099,,Stage,Black,1,,,,,Blackbeard Pirates,"[Activate: Main] You may trash 1 card from your hand and rest this Stage: Look at 3 cards from the top of your deck; reveal up to 1 {Blackbeard Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,,3,legal,legal
OP09-100,,Character,Yellow,3,,4000,1000,Special,Revolutionary Army,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [Trigger] If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",,shosuke,3,legal,legal
OP09-101,,Character,Yellow,4,,5000,1000,Special,Navy,[On Play] Place 1 of your opponent's Characters with a cost of 3 or less at the top or bottom of your opponent's Life cards face-up: Your opponent trashes 1 card from their hand.,,DAI-XT.,3,legal,legal
OP09-102,,Character,Yellow,1,,0,2000,Wisdom,Ohara,"[On Play] If your Leader is [Nico Robin], look at 3 cards from the top of your deck; reveal up to 1 card with a [Trigger] and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Activate this card's [On Play] effect.",,Hayaken-sarena,3,legal,legal
OP09-103,,Character,Yellow,6,,6000,,Strike,Revolutionary Army,"[Blocker] [On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Play up to 1 {Revolutionary Army} type Character card with a cost of 4 or less from your hand. If you do, draw 1 card.",,Koushi Rokushiro,3,legal,legal
OP09-103p1,Alternate Art,Character,Yellow,6,,6000,,Strike,Revolutionary Army,"[Blocker] [On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Play up to 1 {Revolutionary Army} type Character card with a cost of 4 or less from your hand. If you do, draw 1 card.",,DAI-XT.,3,legal,legal
OP09-104,,Character,Yellow,7,,7000,1000,Special,Revolutionary Army,"[On Play] Add up to 1 {Revolutionary Army} type Character card from your hand to the top of your Life cards face-up. Then, if you have 2 or more Life cards, add 1 card from the top or bottom of your Life cards to your hand. [Trigger] If your Leader is multicolored, draw 2 cards.",,DAI-XT.,3,legal,legal
OP09-105,,Character,Yellow,5,,6000,1000,Strike,Egghead/Straw Hat Crew,,"[Trigger] If your Leader has the {Egghead} type, add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 2 cards from your hand.",M_romayasu,3,legal,legal
OP09-106,,Character,Yellow,1,,0,2000,Wisdom,Ohara,"[On Play] Up to 1 of your [Nico Robin] Leader gains +3000 power during this turn. [Trigger] If your Leader is [Nico Robin], draw 3 cards and trash 2 cards from your hand.",,M_miyokura,3,legal,legal
OP09-107,,Character,Yellow,6,,6000,1000,Strike,Straw Hat Crew,"[On Play] If your opponent has 3 or more Life cards, trash up to 1 card from the top of your opponent's Life cards. [Trigger] Play up to 1 yellow Character card with a cost of 3 or less from your hand.",,Nijihayashi,3,legal,legal
OP09-107p1,Alternate Art,Character,Yellow,6,,6000,1000,Strike,Straw Hat Crew,"[On Play] If your opponent has 3 or more Life cards, trash up to 1 card from the top of your opponent's Life cards. [Trigger] Play up to 1 yellow Character card with a cost of 3 or less from your hand.",,BISAI,3,legal,legal
OP09-108,,Character,Yellow,4,,5000,2000,Strike,The Seven Warlords of the Sea/Revolutionary Army,,"[Trigger] If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",Nekobayashi,3,legal,legal
OP09-109,,Character,Yellow,3,,5000,,Strike,Ohara/Giant/Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [Trigger] If your Leader is [Nico Robin], play this card.",,Yasushi Yamaguchi,3,legal,legal
OP09-110,,Character,Yellow,2,,2000,1000,Strike,Animal/Sky Island,[On Play] Draw 2 cards and trash 2 cards from your hand. [Trigger] Play this card.,,HISASHI HUJIWARA,3,legal,legal
OP09-111,,Character,Yellow,5,,6000,1000,Slash,Egghead/Straw Hat Crew,,"[Trigger] If your Leader has the {Egghead} type and your opponent has 6 or more cards in their hand, your opponent trashes 2 cards from their hand.",Yasushi Yamaguchi,3,legal,legal
OP09-112,,Character,Yellow,3,,4000,1000,Special,Revolutionary Army,"[On Play] If you have 2 or less Life cards, draw 1 card. [Trigger] If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",,Hagane Tsurugi,3,legal,legal
OP09-113,,Character,Yellow,4,,6000,1000,Special,Giant/Revolutionary Army,,,HISASHI HUJIWARA,3,legal,legal
OP09-114,,Character,Yellow,3,,4000,1000,Special,Minks/Revolutionary Army,"[On Play] If you and your opponent have a total of 5 or less Life cards, K.O. up to 1 of your opponent's Characters with 2000 power or less. [Trigger] If you and your opponent have a total of 5 or less Life cards, play this card.",,kankurou,3,legal,legal
OP09-115,,Event,Yellow,1,,,,,Navy,[Main] K.O. up to 1 of your opponent's Characters with a cost of 3 or less and a [Trigger]. [Trigger] Draw 1 card.,,,3,legal,legal
OP09-116,,Event,Yellow,1,,,,,Revolutionary Army,[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. [Trigger] Play up to 1 {Revolutionary Army} type Character card with a cost of 4 or less from your hand.,,,3,legal,legal
OP09-117,,Event,Yellow,3,,,,,Ohara,"[Main] Look at 5 cards from the top of your deck; reveal up to 2 cards with a [Trigger] other than [Dereshi!] and add them to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Draw 1 card.",,,3,legal,legal
OP09-118,,Character,Red,10,,13000,,Slash,King of the Pirates/Roger Pirates,"[Rush] (This card can attack on the turn in which it is played.) When your opponent activates [Blocker], if either you or your opponent has 0 Life cards, you win the game.",,TAPIOCA,3,legal,legal
OP09-118p1,Alternate Art,Character,Red,10,,13000,,Slash,King of the Pirates/Roger Pirates,"[Rush] (This card can attack on the turn in which it is played.) When your opponent activates [Blocker], if either you or your opponent has 0 Life cards, you win the game.",,,3,legal,legal
OP09-118p2,Manga Art,Character,Red,10,,13000,,Slash,King of the Pirates/Roger Pirates,"[Rush] (This card can attack on the turn in which it is played.) When your opponent activates [Blocker], if either you or your opponent has 0 Life cards, you win the game.",,,,legal,legal
OP09-119,,Character,Purple,9,,10000,,Strike,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Draw 1 card and this Character gains [Rush] during this turn.,,Tacchan,3,legal,legal
OP09-119p1,Alternate Art,Character,Purple,9,,10000,,Strike,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Draw 1 card and this Character gains [Rush] during this turn.,,K Akagishi,3,legal,legal
OP09-119p2,Manga Art,Character,Purple,9,,10000,,Strike,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Draw 1 card and this Character gains [Rush] during this turn.,,,,legal,legal
